DH_EVENT_133011607_DESC;With the end of Yuan Shikai's Great Chinese Empire, divisions within the various factions in the opposition led to the end of the National Protection Alliance. A hardline faction of the Nationalist Party, the Constitutional Protection Party, retreated to Guangdong forming the Constitutional Protection Movement (CPM). Central provinces on the other hand rejoined the central government of Beijing. Cai E, the leader of the rebellion, returned to his home province of Yunnan.;With the end of Yuan Shikai's Great Chinese Empire, divisions within the various factions in the opposition led to the end of the National Protection Alliance. A hardline faction of the Nationalist Party, the Constitutional Protection Party, retreated to Guangdong forming the Constitutional Protection Movement (CPM). Central provinces on the other hand rejoined the central government of Beijing. Cai E, the leader of the rebellion, returned to his home province of Yunnan.;With the end of Yuan Shikai's Great Chinese Empire, divisions within the various factions in the opposition led to the end of the National Protection Alliance. A hardline faction of the Nationalist Party, the Constitutional Protection Party, retreated to Guangdong forming the Constitutional Protection Movement (CPM). Central provinces on the other hand rejoined the central government of Beijing. Cai E, the leader of the rebellion, returned to his home province of Yunnan.;With the end of Yuan Shikai's Great Chinese Empire, divisions within the various factions in the opposition led to the end of the National Protection Alliance. A hardline faction of the Nationalist Party, the Constitutional Protection Party, retreated to Guangdong forming the Constitutional Protection Movement (CPM). Central provinces on the other hand rejoined the central government of Beijing. Cai E, the leader of the rebellion, returned to his home province of Yunnan.;With the end of Yuan Shikai's Great Chinese Empire, divisions within the various factions in the opposition led to the end of the National Protection Alliance. A hardline faction of the Nationalist Party, the Constitutional Protection Party, retreated to Guangdong forming the Constitutional Protection Movement (CPM). Central provinces on the other hand rejoined the central government of Beijing. Cai E, the leader of the rebellion, returned to his home province of Yunnan.;;;;;;;;;;x
DH_EVENT_133011608_DESC;With the end of Yuan Shikai's Great Chinese Empire, divisions within the various factions in the opposition led to the end of the National Protection Alliance. A hardline faction of the Nationalist Party, the Constitutional Protection Party, retreated to Guangdong forming the Constitutional Protection Movement (CPM). Central provinces on the other hand rejoined the central government of Beijing. Cai E, the leader of the rebellion, returned to his home province of Yunnan.;With the end of Yuan Shikai's Great Chinese Empire, divisions within the various factions in the opposition led to the end of the National Protection Alliance. A hardline faction of the Nationalist Party, the Constitutional Protection Party, retreated to Guangdong forming the Constitutional Protection Movement (CPM). Central provinces on the other hand rejoined the central government of Beijing. Cai E, the leader of the rebellion, returned to his home province of Yunnan.;With the end of Yuan Shikai's Great Chinese Empire, divisions within the various factions in the opposition led to the end of the National Protection Alliance. A hardline faction of the Nationalist Party, the Constitutional Protection Party, retreated to Guangdong forming the Constitutional Protection Movement (CPM). Central provinces on the other hand rejoined the central government of Beijing. Cai E, the leader of the rebellion, returned to his home province of Yunnan.;With the end of Yuan Shikai's Great Chinese Empire, divisions within the various factions in the opposition led to the end of the National Protection Alliance. A hardline faction of the Nationalist Party, the Constitutional Protection Party, retreated to Guangdong forming the Constitutional Protection Movement (CPM). Central provinces on the other hand rejoined the central government of Beijing. Cai E, the leader of the rebellion, returned to his home province of Yunnan.;With the end of Yuan Shikai's Great Chinese Empire, divisions within the various factions in the opposition led to the end of the National Protection Alliance. A hardline faction of the Nationalist Party, the Constitutional Protection Party, retreated to Guangdong forming the Constitutional Protection Movement (CPM). Central provinces on the other hand rejoined the central government of Beijing. Cai E, the leader of the rebellion, returned to his home province of Yunnan.;;;;;;;;;;x
DH_EVENT_133011609_DESC;With the end of Yuan Shikai's Great Chinese Empire, divisions within the various factions in the opposition led to the end of the National Protection Alliance. A hardline faction of the Nationalist Party, the Constitutional Protection Party, retreated to Guangdong forming the Constitutional Protection Movement (CPM). Central provinces on the other hand rejoined the central government of Beijing. Cai E, the leader of the rebellion, returned to his home province of Yunnan.;With the end of Yuan Shikai's Great Chinese Empire, divisions within the various factions in the opposition led to the end of the National Protection Alliance. A hardline faction of the Nationalist Party, the Constitutional Protection Party, retreated to Guangdong forming the Constitutional Protection Movement (CPM). Central provinces on the other hand rejoined the central government of Beijing. Cai E, the leader of the rebellion, returned to his home province of Yunnan.;With the end of Yuan Shikai's Great Chinese Empire, divisions within the various factions in the opposition led to the end of the National Protection Alliance. A hardline faction of the Nationalist Party, the Constitutional Protection Party, retreated to Guangdong forming the Constitutional Protection Movement (CPM). Central provinces on the other hand rejoined the central government of Beijing. Cai E, the leader of the rebellion, returned to his home province of Yunnan.;With the end of Yuan Shikai's Great Chinese Empire, divisions within the various factions in the opposition led to the end of the National Protection Alliance. A hardline faction of the Nationalist Party, the Constitutional Protection Party, retreated to Guangdong forming the Constitutional Protection Movement (CPM). Central provinces on the other hand rejoined the central government of Beijing. Cai E, the leader of the rebellion, returned to his home province of Yunnan.;With the end of Yuan Shikai's Great Chinese Empire, divisions within the various factions in the opposition led to the end of the National Protection Alliance. A hardline faction of the Nationalist Party, the Constitutional Protection Party, retreated to Guangdong forming the Constitutional Protection Movement (CPM). Central provinces on the other hand rejoined the central government of Beijing. Cai E, the leader of the rebellion, returned to his home province of Yunnan.;;;;;;;;;;x
DH_EVENT_133011401_DESC;Sun Zhongshan, the father of the Chinese Republic, had fled overseas after the failed second revolution. He has now returned to oversee the Guangzhou government in hopes of reunification.;Sun Zhongshan, the father of the Chinese Republic, had fled overseas after the failed second revolution. He has now returned to oversee the Guangzhou government in hopes of reunification.;Sun Zhongshan, the father of the Chinese Republic, had fled overseas after the failed second revolution. He has now returned to oversee the Guangzhou government in hopes of reunification.;Sun Zhongshan, the father of the Chinese Republic, had fled overseas after the failed second revolution. He has now returned to oversee the Guangzhou government in hopes of reunification.;Sun Zhongshan, the father of the Chinese Republic, had fled overseas after the failed second revolution. He has now returned to oversee the Guangzhou government in hopes of reunification.;;;;;;;;;;x
DH_EVENT_133011404_DESC;DPERSONALITY_CAI_E;DPERSONALITY_CAI_E;DPERSONALITY_CAI_E;DPERSONALITY_CAI_E;DPERSONALITY_CAI_E;;;;;;;;;;x
DH_EVENT_133011405_DESC;DPERSONALITY_CAI_E;DPERSONALITY_CAI_E;DPERSONALITY_CAI_E;DPERSONALITY_CAI_E;DPERSONALITY_CAI_E;;;;;;;;;;x
DH_EVENT_133011406_DESC;The Yunnan Clique's role in defeating Yuan Shikai combined with the weakness of the Guangdong and Guangxi cliques in the southern alternative government means the Yunnan Clique is now the leader of the Constitutional Protection Movement;The Yunnan Clique's role in defeating Yuan Shikai combined with the weakness of the Guangdong and Guangxi cliques in the southern alternative government means the Yunnan Clique is now the leader of the Constitutional Protection Movement;The Yunnan Clique's role in defeating Yuan Shikai combined with the weakness of the Guangdong and Guangxi cliques in the southern alternative government means the Yunnan Clique is now the leader of the Constitutional Protection Movement;The Yunnan Clique's role in defeating Yuan Shikai combined with the weakness of the Guangdong and Guangxi cliques in the southern alternative government means the Yunnan Clique is now the leader of the Constitutional Protection Movement;The Yunnan Clique's role in defeating Yuan Shikai combined with the weakness of the Guangdong and Guangxi cliques in the southern alternative government means the Yunnan Clique is now the leader of the Constitutional Protection Movement;;;;;;;;;;x
DH_EVENT_133011418_DESC;Wu Tingfang left the Beiyang parliament shortly after the formation of the Constitutional Protection Movement.;Wu Tingfang left the Beiyang parliament shortly after the formation of the Constitutional Protection Movement.;Wu Tingfang left the Beiyang parliament shortly after the formation of the Constitutional Protection Movement.;Wu Tingfang left the Beiyang parliament shortly after the formation of the Constitutional Protection Movement.;Wu Tingfang left the Beiyang parliament shortly after the formation of the Constitutional Protection Movement.;;;;;;;;;;x
DH_EVENT_133911000_DESC;AI_EVENT;AI_EVENT;AI_EVENT;AI_EVENT;AI_EVENT;;;;;;;;;;x
DH_EVENT_133011009_DESC;Regional powers within our nation have declared themselves independent of central authority!;Regional powers within our nation have declared themselves independent of central authority!;Regional powers within our nation have declared themselves independent of central authority!;Regional powers within our nation have declared themselves independent of central authority!;Regional powers within our nation have declared themselves independent of central authority!;;;;;;;;;;x
DH_EVENT_133011010_DESC;Given Yuan Shikai's increasingly belligerent actions, the Guangxi Clique, Guangdong Clique, Chinese Revolutionary Party, Constitution Protection Movement, and other factions have agreed to band together to defend the republic and overthrow the tyrannical regime in Beijing.;Given Yuan Shikai's increasingly belligerent actions, the Guangxi Clique, Guangdong Clique, Chinese Revolutionary Party, Constitution Protection Movement, and other factions have agreed to band together to defend the republic and overthrow the tyrannical regime in Beijing.;Given Yuan Shikai's increasingly belligerent actions, the Guangxi Clique, Guangdong Clique, Chinese Revolutionary Party, Constitution Protection Movement, and other factions have agreed to band together to defend the republic and overthrow the tyrannical regime in Beijing.;Given Yuan Shikai's increasingly belligerent actions, the Guangxi Clique, Guangdong Clique, Chinese Revolutionary Party, Constitution Protection Movement, and other factions have agreed to band together to defend the republic and overthrow the tyrannical regime in Beijing.;Given Yuan Shikai's increasingly belligerent actions, the Guangxi Clique, Guangdong Clique, Chinese Revolutionary Party, Constitution Protection Movement, and other factions have agreed to band together to defend the republic and overthrow the tyrannical regime in Beijing.;;;;;;;;;;x
DH_EVENT_133011011_DESC;With the decline of central authority, many previously unimportant territories have now become focus points in the struggle over who rules China.;With the decline of central authority, many previously unimportant territories have now become focus points in the struggle over who rules China.;With the decline of central authority, many previously unimportant territories have now become focus points in the struggle over who rules China.;With the decline of central authority, many previously unimportant territories have now become focus points in the struggle over who rules China.;With the decline of central authority, many previously unimportant territories have now become focus points in the struggle over who rules China.;;;;;;;;;;x
DH_EVENT_133011013_DESC;A coalition of leaders in Yunnan province have made an address today denouncing the illegitimate founding of a new Imperial Dynasty by the traitorous Yuan Shikai and promising to overthrow the tyrannical regime.;A coalition of leaders in Yunnan province have made an address today denouncing the illegitimate founding of a new Imperial Dynasty by the traitorous Yuan Shikai and promising to overthrow the tyrannical regime.;A coalition of leaders in Yunnan province have made an address today denouncing the illegitimate founding of a new Imperial Dynasty by the traitorous Yuan Shikai and promising to overthrow the tyrannical regime.;A coalition of leaders in Yunnan province have made an address today denouncing the illegitimate founding of a new Imperial Dynasty by the traitorous Yuan Shikai and promising to overthrow the tyrannical regime.;A coalition of leaders in Yunnan province have made an address today denouncing the illegitimate founding of a new Imperial Dynasty by the traitorous Yuan Shikai and promising to overthrow the tyrannical regime.;;;;;;;;;;x
DH_EVENT_133011014_DESC;The people of Guangxi have agreed to join in the war to protect our nation from the traitorous Yuan Shikai.;The people of Guangxi have agreed to join in the war to protect our nation from the traitorous Yuan Shikai.;The people of Guangxi have agreed to join in the war to protect our nation from the traitorous Yuan Shikai.;The people of Guangxi have agreed to join in the war to protect our nation from the traitorous Yuan Shikai.;The people of Guangxi have agreed to join in the war to protect our nation from the traitorous Yuan Shikai.;;;;;;;;;;x
DH_EVENT_133011017_DESC;Increasing discontent among the people over our authoritarian policies has resulted in the de facto formation of a military junta backing President Yuan Shikai. There is little point in maintaining our republican administration.;Increasing discontent among the people over our authoritarian policies has resulted in the de facto formation of a military junta backing President Yuan Shikai. There is little point in maintaining our republican administration.;Increasing discontent among the people over our authoritarian policies has resulted in the de facto formation of a military junta backing President Yuan Shikai. There is little point in maintaining our republican administration.;Increasing discontent among the people over our authoritarian policies has resulted in the de facto formation of a military junta backing President Yuan Shikai. There is little point in maintaining our republican administration.;Increasing discontent among the people over our authoritarian policies has resulted in the de facto formation of a military junta backing President Yuan Shikai. There is little point in maintaining our republican administration.;;;;;;;;;;x
DH_EVENT_133011012_DESC;Given the weakness of the Republican government, advisers Yang Du and Johnson Goodnow have suggested we return our government to that of a Monarchy. They feel doing so will help end the instability plaguing our country that has allowed insults like the 21 Demands to occur.;Given the weakness of the Republican government, advisers Yang Du and Johnson Goodnow have suggested we return our government to that of a Monarchy. They feel doing so will help end the instability plaguing our country that has allowed insults like the 21 Demands to occur.;Given the weakness of the Republican government, advisers Yang Du and Johnson Goodnow have suggested we return our government to that of a Monarchy. They feel doing so will help end the instability plaguing our country that has allowed insults like the 21 Demands to occur.;Given the weakness of the Republican government, advisers Yang Du and Johnson Goodnow have suggested we return our government to that of a Monarchy. They feel doing so will help end the instability plaguing our country that has allowed insults like the 21 Demands to occur.;Given the weakness of the Republican government, advisers Yang Du and Johnson Goodnow have suggested we return our government to that of a Monarchy. They feel doing so will help end the instability plaguing our country that has allowed insults like the 21 Demands to occur.;;;;;;;;;;x
DH_EVENT_133011021_DESC;Increasing discontent among the people over our authoritarian policies has resulted in the de facto formation of a military junta backing President Yuan Shikai. There is little point in maintaining our republican administration.;Increasing discontent among the people over our authoritarian policies has resulted in the de facto formation of a military junta backing President Yuan Shikai. There is little point in maintaining our republican administration.;Increasing discontent among the people over our authoritarian policies has resulted in the de facto formation of a military junta backing President Yuan Shikai. There is little point in maintaining our republican administration.;Increasing discontent among the people over our authoritarian policies has resulted in the de facto formation of a military junta backing President Yuan Shikai. There is little point in maintaining our republican administration.;Increasing discontent among the people over our authoritarian policies has resulted in the de facto formation of a military junta backing President Yuan Shikai. There is little point in maintaining our republican administration.;;;;;;;;;;x
DH_EVENT_133011020_DESC;A new regime means our diplomatic relations in the world have been reset. Some in our nation do not recognize the central authority however, and have declared independence.;A new regime means our diplomatic relations in the world have been reset. Some in our nation do not recognize the central authority however, and have declared independence.;A new regime means our diplomatic relations in the world have been reset. Some in our nation do not recognize the central authority however, and have declared independence.;A new regime means our diplomatic relations in the world have been reset. Some in our nation do not recognize the central authority however, and have declared independence.;A new regime means our diplomatic relations in the world have been reset. Some in our nation do not recognize the central authority however, and have declared independence.;;;;;;;;;;x
DH_EVENT_133001063_DESC;Sichuan was a major flashpoint in the National Protection War as its governor was one of the few southern governors to support the central government. Not all of its military felt that way, which resulted in a battle for control within the province.;Sichuan was a major flashpoint in the National Protection War as its governor was one of the few southern governors to support the central government. Not all of its military felt that way, which resulted in a battle for control within the province.;Sichuan was a major flashpoint in the National Protection War as its governor was one of the few southern governors to support the central government. Not all of its military felt that way, which resulted in a battle for control within the province.;Sichuan was a major flashpoint in the National Protection War as its governor was one of the few southern governors to support the central government. Not all of its military felt that way, which resulted in a battle for control within the province.;Sichuan was a major flashpoint in the National Protection War as its governor was one of the few southern governors to support the central government. Not all of its military felt that way, which resulted in a battle for control within the province.;;;;;;;;;;x
DH_EVENT_133011400_DESC;DPERSONALITY_CAI_E;DPERSONALITY_CAI_E;DPERSONALITY_CAI_E;DPERSONALITY_CAI_E;DPERSONALITY_CAI_E;;;;;;;;;;x
DH_EVENT_133011051_DESC;Today, the governor of Hunan province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Hunan province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Hunan province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Hunan province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Hunan province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;;;;;;;;;;x
DH_EVENT_133011052_DESC;Today, the governor of Jiangxi province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Jiangxi province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Jiangxi province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Jiangxi province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Jiangxi province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;;;;;;;;;;x
DH_EVENT_133011053_DESC;Today, the governor of Jiangsu province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Jiangsu province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Jiangsu province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Jiangsu province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Jiangsu province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;;;;;;;;;;x
DH_EVENT_133011054_DESC;Today, the governor of Shanxi province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Shanxi province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Shanxi province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Shanxi province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Shanxi province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;;;;;;;;;;x
DH_EVENT_133011055_DESC;Today, the governor of Jiangsu province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Jiangsu province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Jiangsu province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Jiangsu province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Jiangsu province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;;;;;;;;;;x
DH_EVENT_133011057_DESC;Today, the governor of Anhui province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Anhui province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Anhui province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Anhui province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Anhui province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;;;;;;;;;;x
DH_EVENT_133011058_DESC;Today, the governor of Fujian province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Fujian province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Fujian province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Fujian province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Fujian province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;;;;;;;;;;x
DH_EVENT_133011059_DESC;Today, the governor of Zhejiang  province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Zhejiang  province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Zhejiang  province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Zhejiang  province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Zhejiang  province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;;;;;;;;;;x
DH_EVENT_133011060_DESC;Today, the governor of Hubei province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Hubei province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Hubei province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Hubei province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Hubei province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;;;;;;;;;;x
DH_EVENT_133011061_DESC;Today, the governor of Guizhou province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Guizhou province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Guizhou province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Guizhou province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Guizhou province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;;;;;;;;;;x
DH_EVENT_133011062_DESC;Today, the governor of Sichuan province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Sichuan province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Sichuan province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Sichuan province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Today, the governor of Sichuan province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;;;;;;;;;;x
DH_EVENT_133011018_DESC;With the Beiyang Army's string of defeats by the southern and rebel forces, various warlords in the Beiyang clique have splintered away from central authority in Beijing due to its perceived weakness. The Anhui Clique was one of those groups. The Anhui Clique was led by Duan Qirui and was the predominant political force in China from 1916-1920. It generally held the nominal position of President of the Republic of China during this time.;With the Beiyang Army's string of defeats by the southern and rebel forces, various warlords in the Beiyang clique have splintered away from central authority in Beijing due to its perceived weakness. The Anhui Clique was one of those groups. The Anhui Clique was led by Duan Qirui and was the predominant political force in China from 1916-1920. It generally held the nominal position of President of the Republic of China during this time.;With the Beiyang Army's string of defeats by the southern and rebel forces, various warlords in the Beiyang clique have splintered away from central authority in Beijing due to its perceived weakness. The Anhui Clique was one of those groups. The Anhui Clique was led by Duan Qirui and was the predominant political force in China from 1916-1920. It generally held the nominal position of President of the Republic of China during this time.;With the Beiyang Army's string of defeats by the southern and rebel forces, various warlords in the Beiyang clique have splintered away from central authority in Beijing due to its perceived weakness. The Anhui Clique was one of those groups. The Anhui Clique was led by Duan Qirui and was the predominant political force in China from 1916-1920. It generally held the nominal position of President of the Republic of China during this time.;With the Beiyang Army's string of defeats by the southern and rebel forces, various warlords in the Beiyang clique have splintered away from central authority in Beijing due to its perceived weakness. The Anhui Clique was one of those groups. The Anhui Clique was led by Duan Qirui and was the predominant political force in China from 1916-1920. It generally held the nominal position of President of the Republic of China during this time.;;;;;;;;;;x
DH_EVENT_133011019_DESC;With the Beiyang Army's string of defeats by the southern and rebel forces, various warlords in the Beiyang clique have splintered away from central authority in Beijing due to its perceived weakness. The Anhui Clique was one of those groups. The Anhui Clique was led by Duan Qirui and was the predominant political force in China from 1916-1920. It generally held the nominal position of President of the Republic of China during this time.;With the Beiyang Army's string of defeats by the southern and rebel forces, various warlords in the Beiyang clique have splintered away from central authority in Beijing due to its perceived weakness. The Anhui Clique was one of those groups. The Anhui Clique was led by Duan Qirui and was the predominant political force in China from 1916-1920. It generally held the nominal position of President of the Republic of China during this time.;With the Beiyang Army's string of defeats by the southern and rebel forces, various warlords in the Beiyang clique have splintered away from central authority in Beijing due to its perceived weakness. The Anhui Clique was one of those groups. The Anhui Clique was led by Duan Qirui and was the predominant political force in China from 1916-1920. It generally held the nominal position of President of the Republic of China during this time.;With the Beiyang Army's string of defeats by the southern and rebel forces, various warlords in the Beiyang clique have splintered away from central authority in Beijing due to its perceived weakness. The Anhui Clique was one of those groups. The Anhui Clique was led by Duan Qirui and was the predominant political force in China from 1916-1920. It generally held the nominal position of President of the Republic of China during this time.;With the Beiyang Army's string of defeats by the southern and rebel forces, various warlords in the Beiyang clique have splintered away from central authority in Beijing due to its perceived weakness. The Anhui Clique was one of those groups. The Anhui Clique was led by Duan Qirui and was the predominant political force in China from 1916-1920. It generally held the nominal position of President of the Republic of China during this time.;;;;;;;;;;x
DH_EVENT_133011300_DESC;Seeing the weakness of the central government, Duan Qirui and other members of the Anhui Clique demanded greater power in the crumbling Great Chinese Empire or else they threatened to rebel along with the National Protection Alliance.;Seeing the weakness of the central government, Duan Qirui and other members of the Anhui Clique demanded greater power in the crumbling Great Chinese Empire or else they threatened to rebel along with the National Protection Alliance.;Seeing the weakness of the central government, Duan Qirui and other members of the Anhui Clique demanded greater power in the crumbling Great Chinese Empire or else they threatened to rebel along with the National Protection Alliance.;Seeing the weakness of the central government, Duan Qirui and other members of the Anhui Clique demanded greater power in the crumbling Great Chinese Empire or else they threatened to rebel along with the National Protection Alliance.;Seeing the weakness of the central government, Duan Qirui and other members of the Anhui Clique demanded greater power in the crumbling Great Chinese Empire or else they threatened to rebel along with the National Protection Alliance.;;;;;;;;;;x
DH_EVENT_133011301_DESC;Seeing the weakness of the central government, Duan Qirui and other members of the Anhui Clique demanded greater power in the crumbling Great Chinese Empire or else they threatened to rebel along with the National Protection Alliance. Yuan Shikai has refused our demands for greater representation in the central government.;Seeing the weakness of the central government, Duan Qirui and other members of the Anhui Clique demanded greater power in the crumbling Great Chinese Empire or else they threatened to rebel along with the National Protection Alliance. Yuan Shikai has refused our demands for greater representation in the central government.;Seeing the weakness of the central government, Duan Qirui and other members of the Anhui Clique demanded greater power in the crumbling Great Chinese Empire or else they threatened to rebel along with the National Protection Alliance. Yuan Shikai has refused our demands for greater representation in the central government.;Seeing the weakness of the central government, Duan Qirui and other members of the Anhui Clique demanded greater power in the crumbling Great Chinese Empire or else they threatened to rebel along with the National Protection Alliance. Yuan Shikai has refused our demands for greater representation in the central government.;Seeing the weakness of the central government, Duan Qirui and other members of the Anhui Clique demanded greater power in the crumbling Great Chinese Empire or else they threatened to rebel along with the National Protection Alliance. Yuan Shikai has refused our demands for greater representation in the central government.;;;;;;;;;;x
DH_EVENT_133011336_DESC;Seeing the weakness of the central government, Duan Qirui and other members of the Anhui Clique demanded greater power in the crumbling Great Chinese Empire or else they threatened to rebel along with the National Protection Alliance. Yuan Shikai has refused our demands for greater representation in the central government.;Seeing the weakness of the central government, Duan Qirui and other members of the Anhui Clique demanded greater power in the crumbling Great Chinese Empire or else they threatened to rebel along with the National Protection Alliance. Yuan Shikai has refused our demands for greater representation in the central government.;Seeing the weakness of the central government, Duan Qirui and other members of the Anhui Clique demanded greater power in the crumbling Great Chinese Empire or else they threatened to rebel along with the National Protection Alliance. Yuan Shikai has refused our demands for greater representation in the central government.;Seeing the weakness of the central government, Duan Qirui and other members of the Anhui Clique demanded greater power in the crumbling Great Chinese Empire or else they threatened to rebel along with the National Protection Alliance. Yuan Shikai has refused our demands for greater representation in the central government.;Seeing the weakness of the central government, Duan Qirui and other members of the Anhui Clique demanded greater power in the crumbling Great Chinese Empire or else they threatened to rebel along with the National Protection Alliance. Yuan Shikai has refused our demands for greater representation in the central government.;;;;;;;;;;x
DH_EVENT_133011001_DESC;Sun Zhongshan, the founder of the Republic, has denounced our president Yuan Shikai as having betrayed the Republic and has called for active resistance to our regime.;Sun Zhongshan, the founder of the Republic, has denounced our president Yuan Shikai as having betrayed the Republic and has called for active resistance to our regime.;Sun Zhongshan, the founder of the Republic, has denounced our president Yuan Shikai as having betrayed the Republic and has called for active resistance to our regime.;Sun Zhongshan, the founder of the Republic, has denounced our president Yuan Shikai as having betrayed the Republic and has called for active resistance to our regime.;Sun Zhongshan, the founder of the Republic, has denounced our president Yuan Shikai as having betrayed the Republic and has called for active resistance to our regime.;;;;;;;;;;x
DH_EVENT_133011002_DESC;When President Yuan Shikai took over the fledgling Republic of China, its ideological founder Sun Zhongshan fled to Japan. Given that he is fanning the flames of dissent abroad, should we demand his return?;When President Yuan Shikai took over the fledgling Republic of China, its ideological founder Sun Zhongshan fled to Japan. Given that he is fanning the flames of dissent abroad, should we demand his return?;When President Yuan Shikai took over the fledgling Republic of China, its ideological founder Sun Zhongshan fled to Japan. Given that he is fanning the flames of dissent abroad, should we demand his return?;When President Yuan Shikai took over the fledgling Republic of China, its ideological founder Sun Zhongshan fled to Japan. Given that he is fanning the flames of dissent abroad, should we demand his return?;When President Yuan Shikai took over the fledgling Republic of China, its ideological founder Sun Zhongshan fled to Japan. Given that he is fanning the flames of dissent abroad, should we demand his return?;;;;;;;;;;x
