MESSAGE_HEAD_GOV;The Minister of Security reports;The Minister of Security reports;The Minister of Security reports;;The Minister of Security reports;;;;;;;;;x
THEYALIGN_BTN2;OK;OK;OK;;OK;;;;;;;;;x
THEYALIGN_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
THEYALIGN_MAP;*;*;*;;*;;;;;;;;;x
WEEMBARGO_SETUP;When we set up an embargo;When we set up an embargo;When we set up an embargo;;When we set up an embargo;;;;;;;;;x
WEEMBARGO_HEADER;$foreign_minister$ reports;$foreign_minister$ reports;$foreign_minister$ reports;;$foreign_minister$ reports;;;;;;;;;x
WEEMBARGO_1;Embargo;Embargo;Embargo;;Embargo;;;;;;;;;x
WEEMBARGO_2;$MONARCHTITLE$, we have decided to enforce an;$MONARCHTITLE$, we have decided to enforce an;$MONARCHTITLE$, we have decided to enforce an;;$MONARCHTITLE$, we have decided to enforce an;;;;;;;;;x
WEEMBARGO_3;Embargo;Embargo;Embargo;;Embargo;;;;;;;;;x
WEEMBARGO_4;against;against;against;;against;;;;;;;;;x
WEEMBARGO_5;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
WEEMBARGO_6;They can no longer trade with us.;They can no longer trade with us.;They can no longer trade with us.;;They can no longer trade with us.;;;;;;;;;x
WEEMBARGO_LOG;We imposed an embargo on $RECIPIENT$.;We imposed an embargo on $RECIPIENT$.;We imposed an embargo on $RECIPIENT$.;;We imposed an embargo on $RECIPIENT$.;;;;;;;;;x
WEEMBARGO_BTN1;OK;OK;OK;;OK;;;;;;;;;x
WEEMBARGO_BTN2;OK;OK;OK;;OK;;;;;;;;;x
WEEMBARGO_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
WEEMBARGO_MAP;*;*;*;;*;;;;;;;;;x
OTHEREMBARGO_SETUP;When a nation imposes an embargo on another;When a nation imposes an embargo on another;When a nation imposes an embargo on another;;When a nation imposes an embargo on another;;;;;;;;;x
OTHEREMBARGO_HEADER;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;;$minister_of_intelligence$ reports;;;;;;;;;x
OTHEREMBARGO_1;Embargo;Embargo;Embargo;;Embargo;;;;;;;;;x
OTHEREMBARGO_2;$MONARCHTITLE$, $ACTOR$ have imposed an;$MONARCHTITLE$, $ACTOR$ have imposed an;$MONARCHTITLE$, $ACTOR$ have imposed an;;$MONARCHTITLE$, $ACTOR$ have imposed an;;;;;;;;;x
OTHEREMBARGO_3;Embargo;Embargo;Embargo;;Embargo;;;;;;;;;x
OTHEREMBARGO_4;on;on;on;;on;;;;;;;;;x
OTHEREMBARGO_5;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
OTHEREMBARGO_6;*;*;*;;*;;;;;;;;;x
OTHEREMBARGO_LOG;$ACTOR$ imposed an embargo on $RECIPIENT$.;$ACTOR$ imposed an embargo on $RECIPIENT$.;$ACTOR$ imposed an embargo on $RECIPIENT$.;;$ACTOR$ imposed an embargo on $RECIPIENT$.;;;;;;;;;x
OTHEREMBARGO_BTN1;OK;OK;OK;;OK;;;;;;;;;x
OTHEREMBARGO_BTN2;OK;OK;OK;;OK;;;;;;;;;x
OTHEREMBARGO_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
OTHEREMBARGO_MAP;*;*;*;;*;;;;;;;;;x
THEYEMBARGO_SETUP;When another nation imposes an embargo on us.;When another nation imposes an embargo on us.;When another nation imposes an embargo on us.;;When another nation imposes an embargo on us.;;;;;;;;;x
THEYEMBARGO_HEADER;$foreign_minister$ reports;$foreign_minister$ reports;$foreign_minister$ reports;;$foreign_minister$ reports;;;;;;;;;x
THEYEMBARGO_1;Embargo;Embargo;Embargo;;Embargo;;;;;;;;;x
THEYEMBARGO_2;$MONARCHTITLE$, we have been subjected to an;$MONARCHTITLE$, we have been subjected to an;$MONARCHTITLE$, we have been subjected to an;;$MONARCHTITLE$, we have been subjected to an;;;;;;;;;x
THEYEMBARGO_3;Embargo;Embargo;Embargo;;Embargo;;;;;;;;;x
THEYEMBARGO_4;by;by;by;;by;;;;;;;;;x
THEYEMBARGO_5;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x
THEYEMBARGO_6;All our trades with them are broken.;All our trades with them are broken.;All our trades with them are broken.;;All our trades with them are broken.;;;;;;;;;x
THEYEMBARGO_LOG;$ACTOR$ imposed an embargo on us.;$ACTOR$ imposed an embargo on us.;$ACTOR$ imposed an embargo on us.;;$ACTOR$ imposed an embargo on us.;;;;;;;;;x
THEYEMBARGO_BTN1;OK;OK;OK;;OK;;;;;;;;;x
THEYEMBARGO_BTN2;OK;OK;OK;;OK;;;;;;;;;x
THEYEMBARGO_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
THEYEMBARGO_MAP;*;*;*;;*;;;;;;;;;x
WECANCELEMBARGO_SETUP;When we revoke an embargo;When we revoke an embargo;When we revoke an embargo;;When we revoke an embargo;;;;;;;;;x
WECANCELEMBARGO_HEADER;$foreign_minister$ reports;$foreign_minister$ reports;$foreign_minister$ reports;;$foreign_minister$ reports;;;;;;;;;x
WECANCELEMBARGO_1;Embargo Canceled;Embargo Canceled;Embargo Canceled;;Embargo Canceled;;;;;;;;;x
WECANCELEMBARGO_2;$MONARCHTITLE$, we have decided to cancel our;$MONARCHTITLE$, we have decided to cancel our;$MONARCHTITLE$, we have decided to cancel our;;$MONARCHTITLE$, we have decided to cancel our;;;;;;;;;x
WECANCELEMBARGO_3;Embargo;Embargo;Embargo;;Embargo;;;;;;;;;x
WECANCELEMBARGO_4;against;against;against;;against;;;;;;;;;x
WECANCELEMBARGO_5;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
WECANCELEMBARGO_6;They can now trade with us again.;They can now trade with us again.;They can now trade with us again.;;They can now trade with us again.;;;;;;;;;x
WECANCELEMBARGO_LOG;We canceled our embargo against $RECIPIENT$.;We canceled our embargo against $RECIPIENT$.;We canceled our embargo against $RECIPIENT$.;;We canceled our embargo against $RECIPIENT$.;;;;;;;;;x
WECANCELEMBARGO_BTN1;OK;OK;OK;;OK;;;;;;;;;x
WECANCELEMBARGO_BTN2;OK;OK;OK;;OK;;;;;;;;;x
WECANCELEMBARGO_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
WECANCELEMBARGO_MAP;*;*;*;;*;;;;;;;;;x
OTHERCANCELEMBARGO_SETUP;When a nation revokes an embargo against another.;When a nation revokes an embargo against another.;When a nation revokes an embargo against another.;;When a nation revokes an embargo against another.;;;;;;;;;x
OTHERCANCELEMBARGO_HEADER;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;;$minister_of_intelligence$ reports;;;;;;;;;x
OTHERCANCELEMBARGO_1;Embargo Canceled;Embargo Canceled;Embargo Canceled;;Embargo Canceled;;;;;;;;;x
OTHERCANCELEMBARGO_2;$MONARCHTITLE$, $ACTOR$ have decided to cancel their;$MONARCHTITLE$, $ACTOR$ have decided to cancel their;$MONARCHTITLE$, $ACTOR$ have decided to cancel their;;$MONARCHTITLE$, $ACTOR$ have decided to cancel their;;;;;;;;;x
OTHERCANCELEMBARGO_3;Embargo;Embargo;Embargo;;Embargo;;;;;;;;;x
OTHERCANCELEMBARGO_4;against;against;against;;against;;;;;;;;;x
OTHERCANCELEMBARGO_5;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
OTHERCANCELEMBARGO_6;*;*;*;;*;;;;;;;;;x
OTHERCANCELEMBARGO_LOG;$ACTOR$ canceled their embargo against $RECIPIENT$.;$ACTOR$ canceled their embargo against $RECIPIENT$.;$ACTOR$ canceled their embargo against $RECIPIENT$.;;$ACTOR$ canceled their embargo against $RECIPIENT$.;;;;;;;;;x
OTHERCANCELEMBARGO_BTN1;OK;OK;OK;;OK;;;;;;;;;x
OTHERCANCELEMBARGO_BTN2;OK;OK;OK;;OK;;;;;;;;;x
OTHERCANCELEMBARGO_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
OTHERCANCELEMBARGO_MAP;*;*;*;;*;;;;;;;;;x
THEYCANCELEMBARGO_SETUP;When another nation revokes an embargo on us.;When another nation revokes an embargo on us.;When another nation revokes an embargo on us.;;When another nation revokes an embargo on us.;;;;;;;;;x
THEYCANCELEMBARGO_HEADER;$foreign_minister$ reports;$foreign_minister$ reports;$foreign_minister$ reports;;$foreign_minister$ reports;;;;;;;;;x
THEYCANCELEMBARGO_1;Embargo Canceled;Embargo Canceled;Embargo Canceled;;Embargo Canceled;;;;;;;;;x
THEYCANCELEMBARGO_2;$MONARCHTITLE$, the;$MONARCHTITLE$, the;$MONARCHTITLE$, the;;$MONARCHTITLE$, the;;;;;;;;;x
THEYCANCELEMBARGO_3;Embargo;Embargo;Embargo;;Embargo;;;;;;;;;x
THEYCANCELEMBARGO_4;imposed on us by;imposed on us by;imposed on us by;;imposed on us by;;;;;;;;;x
THEYCANCELEMBARGO_5;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x
THEYCANCELEMBARGO_6;Has been CANCELED.;Has been CANCELED.;Has been CANCELED.;;Has been CANCELED.;;;;;;;;;x
THEYCANCELEMBARGO_LOG;$ACTOR$ canceled the embargo they had imposed on us.;$ACTOR$ canceled the embargo they had imposed on us.;$ACTOR$ canceled the embargo they had imposed on us.;;$ACTOR$ canceled the embargo they had imposed on us.;;;;;;;;;x
THEYCANCELEMBARGO_BTN1;OK;OK;OK;;OK;;;;;;;;;x
THEYCANCELEMBARGO_BTN2;OK;OK;OK;;OK;;;;;;;;;x
THEYCANCELEMBARGO_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
THEYCANCELEMBARGO_MAP;*;*;*;;*;;;;;;;;;x
ACTRAWITHUS_SETUP;When another nation accepts a trade with us;When another nation accepts a trade with us;When another nation accepts a trade with us;;When another nation accepts a trade with us;;;;;;;;;x
ACTRAWITHUS_HEADER;$foreign_minister$ reports;$foreign_minister$ reports;$foreign_minister$ reports;;$foreign_minister$ reports;;;;;;;;;x
ACTRAWITHUS_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
ACTRAWITHUS_2;$MONARCHTITLE$, they have;$MONARCHTITLE$, they have;$MONARCHTITLE$, they have;;$MONARCHTITLE$, they have;;;;;;;;;x
ACTRAWITHUS_3;ACCEPTED;ACCEPTED;ACCEPTED;;ACCEPTED;;;;;;;;;x
ACTRAWITHUS_4;a;a;a;;a;;;;;;;;;x
ACTRAWITHUS_5;TRADE AGREEMENT;TRADE AGREEMENT;TRADE AGREEMENT;;TRADE AGREEMENT;;;;;;;;;x
ACTRAWITHUS_6;with us. We will supply them with $ACT_TRADE$ per day in exchange for $REC_TRADE$ per day.;with us. We will supply them with $ACT_TRADE$ per day in exchange for $REC_TRADE$ per day.;with us. We will supply them with $ACT_TRADE$ per day in exchange for $REC_TRADE$ per day.;;with us. We will supply them with $ACT_TRADE$ per day in exchange for $REC_TRADE$ per day.;;;;;;;;;x
ACTRAWITHUS_LOG;We now have a Trade Agreement with $RECIPIENT$.;We now have a Trade Agreement with $RECIPIENT$.;We now have a Trade Agreement with $RECIPIENT$.;;We now have a Trade Agreement with $RECIPIENT$.;;;;;;;;;x
ACTRAWITHUS_BTN1;OK;OK;OK;;OK;;;;;;;;;x
ACTRAWITHUS_BTN2;OK;OK;OK;;OK;;;;;;;;;x
ACTRAWITHUS_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
ACTRAWITHUS_MAP;*;*;*;;*;;;;;;;;;x
OTHERTRADEAG_SETUP;When another nation accepts a Trade Agreement with a third nation.;When another nation accepts a Trade Agreement with a third nation.;When another nation accepts a Trade Agreement with a third nation.;;When another nation accepts a Trade Agreement with a third nation.;;;;;;;;;x
OTHERTRADEAG_HEADER;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;;$minister_of_intelligence$ reports;;;;;;;;;x
OTHERTRADEAG_1;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x
OTHERTRADEAG_2;$MONARCHTITLE$, we have been informed that;$MONARCHTITLE$, we have been informed that;$MONARCHTITLE$, we have been informed that;;$MONARCHTITLE$, we have been informed that;;;;;;;;;x
OTHERTRADEAG_3;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x
OTHERTRADEAG_4;has signed a Trade Agreement with;has signed a Trade Agreement with;has signed a Trade Agreement with;;has signed a Trade Agreement with;;;;;;;;;x
OTHERTRADEAG_5;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
OTHERTRADEAG_6;*;*;*;;*;;;;;;;;;x
OTHERTRADEAG_LOG;$RECIPIENT$ now has a Trade Agreement with $ACTOR$.;$RECIPIENT$ now has a Trade Agreement with $ACTOR$.;$RECIPIENT$ now has a Trade Agreement with $ACTOR$.;;$RECIPIENT$ now has a Trade Agreement with $ACTOR$.;;;;;;;;;x
OTHERTRADEAG_BTN1;OK;OK;OK;;OK;;;;;;;;;x
OTHERTRADEAG_BTN2;OK;OK;OK;;OK;;;;;;;;;x
OTHERTRADEAG_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
OTHERTRADEAG_MAP;*;*;*;;*;;;;;;;;;x
WETRADEAG_SETUP;When we accept a Trade Agreement with another nation.;When we accept a Trade Agreement with another nation.;When we accept a Trade Agreement with another nation.;;When we accept a Trade Agreement with another nation.;;;;;;;;;x
WETRADEAG_HEADER;$foreign_minister$ reports;$foreign_minister$ reports;$foreign_minister$ reports;;$foreign_minister$ reports;;;;;;;;;x
WETRADEAG_1;Trade Agreement!;Trade Agreement!;Trade Agreement!;;Trade Agreement!;;;;;;;;;x
WETRADEAG_2;$MONARCHTITLE$, we have accepted a trade agreement with;$MONARCHTITLE$, we have accepted a trade agreement with;$MONARCHTITLE$, we have accepted a trade agreement with;;$MONARCHTITLE$, we have accepted a trade agreement with;;;;;;;;;x
WETRADEAG_3;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x
WETRADEAG_4;We will supply them with $ACT_TRADE$ per day in exchange for $REC_TRADE$ per day.;We will supply them with $ACT_TRADE$ per day in exchange for $REC_TRADE$ per day.;We will supply them with $ACT_TRADE$ per day in exchange for $REC_TRADE$ per day.;;We will supply them with $ACT_TRADE$ per day in exchange for $REC_TRADE$ per day.;;;;;;;;;x
WETRADEAG_5;*;*;*;;*;;;;;;;;;x
WETRADEAG_6;*;*;*;;*;;;;;;;;;x
WETRADEAG_LOG;We have accepted the Trade Agreement with $ACTOR$.;We have accepted the Trade Agreement with $ACTOR$.;We have accepted the Trade Agreement with $ACTOR$.;;We have accepted the Trade Agreement with $ACTOR$.;;;;;;;;;x
WETRADEAG_BTN1;OK;OK;OK;;OK;;;;;;;;;x
WETRADEAG_BTN2;OK;OK;OK;;OK;;;;;;;;;x
WETRADEAG_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
WETRADEAG_MAP;*;*;*;;*;;;;;;;;;x
DETRAWITHUSBAD_SETUP;When another nation declines our Trade Agreement proposal;When another nation declines our Trade Agreement proposal;When another nation declines our Trade Agreement proposal;;When another nation declines our Trade Agreement proposal;;;;;;;;;x
DETRAWITHUSBAD_HEADER;Ambassador from;Ambassador from;Ambassador from;;Ambassador from;;;;;;;;;x
DETRAWITHUSBAD_1;$foreign_minister$ reports;$foreign_minister$ reports;$foreign_minister$ reports;;$foreign_minister$ reports;;;;;;;;;x
DETRAWITHUSBAD_2;$MONARCHTITLE$, we are sorry to inform you that $RECIPIENT$;$MONARCHTITLE$, we are sorry to inform you that $RECIPIENT$;$MONARCHTITLE$, we are sorry to inform you that $RECIPIENT$;;$MONARCHTITLE$, we are sorry to inform you that $RECIPIENT$;;;;;;;;;x
DETRAWITHUSBAD_3;Declined the Trade Agreement;Declined the Trade Agreement;Declined the Trade Agreement;;Declined the Trade Agreement;;;;;;;;;x
DETRAWITHUSBAD_4;that we proposed.;that we proposed.;that we proposed.;;that we proposed.;;;;;;;;;x
DETRAWITHUSBAD_5;*;*;*;;*;;;;;;;;;x
DETRAWITHUSBAD_6;*;*;*;;*;;;;;;;;;x
DETRAWITHUSBAD_LOG;$RECIPIENT$ declined our Trade Agreement proposal.;$RECIPIENT$ declined our Trade Agreement proposal.;$RECIPIENT$ declined our Trade Agreement proposal.;;$RECIPIENT$ declined our Trade Agreement proposal.;;;;;;;;;x
DETRAWITHUSBAD_BTN1;OK;OK;OK;;OK;;;;;;;;;x
DETRAWITHUSBAD_BTN2;OK;OK;OK;;OK;;;;;;;;;x
DETRAWITHUSBAD_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
DETRAWITHUSBAD_MAP;*;*;*;;*;;;;;;;;;x
DETRAWITHOTHER_SETUP;When another nation declines a Trade Agreement proposal from a third nation;When another nation declines a Trade Agreement proposal from a third nation;When another nation declines a Trade Agreement proposal from a third nation;;When another nation declines a Trade Agreement proposal from a third nation;;;;;;;;;x
DETRAWITHOTHER_HEADER;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;;$minister_of_intelligence$ reports;;;;;;;;;x
DETRAWITHOTHER_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
DETRAWITHOTHER_2;$MONARCHTITLE$, $RECIPIENT$;$MONARCHTITLE$, $RECIPIENT$;$MONARCHTITLE$, $RECIPIENT$;;$MONARCHTITLE$, $RECIPIENT$;;;;;;;;;x
DETRAWITHOTHER_3;has declined a Trade Agreement with;has declined a Trade Agreement with;has declined a Trade Agreement with;;has declined a Trade Agreement with;;;;;;;;;x
DETRAWITHOTHER_4;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x
DETRAWITHOTHER_5;*;*;*;;*;;;;;;;;;x
DETRAWITHOTHER_6;*;*;*;;*;;;;;;;;;x
DETRAWITHOTHER_LOG;$RECIPIENT$ declined a Trade Agreement with $ACTOR$.;$RECIPIENT$ declined a Trade Agreement with $ACTOR$.;$RECIPIENT$ declined a Trade Agreement with $ACTOR$.;;$RECIPIENT$ declined a Trade Agreement with $ACTOR$.;;;;;;;;;x
DETRAWITHOTHER_BTN1;OK;OK;OK;;OK;;;;;;;;;x
DETRAWITHOTHER_BTN2;OK;OK;OK;;OK;;;;;;;;;x
DETRAWITHOTHER_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
WEDETRA_SETUP;When we decline a Trade Agreement proposal;When we decline a Trade Agreement proposal;When we decline a Trade Agreement proposal;;When we decline a Trade Agreement proposal;;;;;;;;;x
WEDETRA_HEADER;$foreign_minister$ reports;$foreign_minister$ reports;$foreign_minister$ reports;;$foreign_minister$ reports;;;;;;;;;x
WEDETRA_1;Trade Agreement!;Trade Agreement!;Trade Agreement!;;Trade Agreement!;;;;;;;;;x
WEDETRA_2;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;$MONARCHTITLE$;;;;;;;;;x
WEDETRA_3;we have naturally declined the presumptuous Trade Agreement;we have naturally declined the presumptuous Trade Agreement;we have naturally declined the presumptuous Trade Agreement;;we have naturally declined the presumptuous Trade Agreement;;;;;;;;;x
WEDETRA_4; suggested by the upstarts from; suggested by the upstarts from; suggested by the upstarts from;; suggested by the upstarts from;;;;;;;;;x
WEDETRA_5;$ACTORS$;$ACTORS$;$ACTORS$;;$ACTORS$;;;;;;;;;x
WEDETRA_6;We do hope they will learn their place soon;We do hope they will learn their place soon;We do hope they will learn their place soon;;We do hope they will learn their place soon;;;;;;;;;x
WEDETRA_LOG;We have declined a Trade Agreement with $ACTOR$.;We have declined a Trade Agreement with $ACTOR$.;We have declined a Trade Agreement with $ACTOR$.;;We have declined a Trade Agreement with $ACTOR$.;;;;;;;;;x
WEDETRA_BTN1;OK;OK;OK;;OK;;;;;;;;;x
WEDETRA_BTN2;OK;OK;OK;;OK;;;;;;;;;x
WEDETRA_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
WEDETRA_MAP;*;*;*;;*;;;;;;;;;x
BRKTRADEUS_SETUP;When another nation breaks a Trade Agreement with us.;When another nation breaks a Trade Agreement with us.;When another nation breaks a Trade Agreement with us.;;When another nation breaks a Trade Agreement with us.;;;;;;;;;x
BRKTRADEUS_HEADER;$foreign_minister$ reports;$foreign_minister$ reports;$foreign_minister$ reports;;$foreign_minister$ reports;;;;;;;;;x
BRKTRADEUS_1;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x
BRKTRADEUS_2;$MONARCHTITLE$, we are shocked to inform you that the fools from;$MONARCHTITLE$, we are shocked to inform you that the fools from;$MONARCHTITLE$, we are shocked to inform you that the fools from;;$MONARCHTITLE$, we are shocked to inform you that the fools from;;;;;;;;;x
BRKTRADEUS_3;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x
BRKTRADEUS_4;have cancelled our most generous;have cancelled our most generous;have cancelled our most generous;;have cancelled our most generous;;;;;;;;;x
BRKTRADEUS_5;TRADE AGREEMENT;TRADE AGREEMENT;TRADE AGREEMENT;;TRADE AGREEMENT;;;;;;;;;x
BRKTRADEUS_6;We will no longer receive $REC_TRADE$ for $ACT_TRADE$;We will no longer receive $REC_TRADE$ for $ACT_TRADE$;We will no longer receive $REC_TRADE$ for $ACT_TRADE$;;We will no longer receive $REC_TRADE$ for $ACT_TRADE$;;;;;;;;;x
BRKTRADEUS_LOG;$ACTOR$ has broken the Trade Agreement they had with us.;$ACTOR$ has broken the Trade Agreement they had with us.;$ACTOR$ has broken the Trade Agreement they had with us.;;$ACTOR$ has broken the Trade Agreement they had with us.;;;;;;;;;x
BRKTRADEUS_BTN1;OK;OK;OK;;OK;;;;;;;;;x
BRKTRADEUS_BTN2;OK;OK;OK;;OK;;;;;;;;;x
BRKTRADEUS_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
BRKTRADEUS_MAP;*;*;*;;*;;;;;;;;;x
BRKTRADEOTH_SETUP;When another nation breaks a Trade Agreement with a third nation.;When another nation breaks a Trade Agreement with a third nation.;When another nation breaks a Trade Agreement with a third nation.;;When another nation breaks a Trade Agreement with a third nation.;;;;;;;;;x
BRKTRADEOTH_HEADER;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;;$minister_of_intelligence$ reports;;;;;;;;;x
BRKTRADEOTH_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
BRKTRADEOTH_2;$MONARCHTITLE$, we wish to inform you that;$MONARCHTITLE$, we wish to inform you that;$MONARCHTITLE$, we wish to inform you that;;$MONARCHTITLE$, we wish to inform you that;;;;;;;;;x
BRKTRADEOTH_3;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x
BRKTRADEOTH_4;has broken their Trade Agreement with;has broken their Trade Agreement with;has broken their Trade Agreement with;;has broken their Trade Agreement with;;;;;;;;;x
BRKTRADEOTH_5;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
BRKTRADEOTH_6;*;*;*;;*;;;;;;;;;x
BRKTRADEOTH_LOG;$ACTOR$ has broken the Trade Agreement they had with $RECIPIENT$.;$ACTOR$ has broken the Trade Agreement they had with $RECIPIENT$.;$ACTOR$ has broken the Trade Agreement they had with $RECIPIENT$.;;$ACTOR$ has broken the Trade Agreement they had with $RECIPIENT$.;;;;;;;;;x
BRKTRADEOTH_BTN1;OK;OK;OK;;OK;;;;;;;;;x
BRKTRADEOTH_BTN2;OK;OK;OK;;OK;;;;;;;;;x
BRKTRADEOTH_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
BRKTRADEOTH_MAP;*;*;*;;*;;;;;;;;;x
WEBRKTRADE_SETUP;When we break a Trade Agreement with another nation.;When we break a Trade Agreement with another nation.;When we break a Trade Agreement with another nation.;;When we break a Trade Agreement with another nation.;;;;;;;;;x
WEBRKTRADE_HEADER;$foreign_minister$ reports;$foreign_minister$ reports;$foreign_minister$ reports;;$foreign_minister$ reports;;;;;;;;;x
WEBRKTRADE_1;Broken Trade Agreement!;Broken Trade Agreement!;Broken Trade Agreement!;;Broken Trade Agreement!;;;;;;;;;x
WEBRKTRADE_2;$MONARCHTITLE$, we have finally discarded the useless Trade Agreement we had with;$MONARCHTITLE$, we have finally discarded the useless Trade Agreement we had with;$MONARCHTITLE$, we have finally discarded the useless Trade Agreement we had with;;$MONARCHTITLE$, we have finally discarded the useless Trade Agreement we had with;;;;;;;;;x
WEBRKTRADE_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
WEBRKTRADE_4;No longer shackled by such humiliating agreements, we shall see our commerce grow;No longer shackled by such humiliating agreements, we shall see our commerce grow;No longer shackled by such humiliating agreements, we shall see our commerce grow;;No longer shackled by such humiliating agreements, we shall see our commerce grow;;;;;;;;;x
WEBRKTRADE_5;*;*;*;;*;;;;;;;;;x
WEBRKTRADE_6;*;*;*;;*;;;;;;;;;x
WEBRKTRADE_LOG;We have broken the Trade Agreement we had with $RECIPIENT$.;We have broken the Trade Agreement we had with $RECIPIENT$.;We have broken the Trade Agreement we had with $RECIPIENT$.;;We have broken the Trade Agreement we had with $RECIPIENT$.;;;;;;;;;x
WEBRKTRADE_BTN1;OK;OK;OK;;OK;;;;;;;;;x
WEBRKTRADE_BTN2;OK;OK;OK;;OK;;;;;;;;;x
WEBRKTRADE_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
WEBRKTRADE_MAP;*;*;*;;*;;;;;;;;;x
GUARATOOTHER_SETUP;When a nation sends a guarantee to another nation;When a nation sends a guarantee to another nation;When a nation sends a guarantee to another nation;;When a nation sends a guarantee to another nation;;;;;;;;;x
GUARATOOTHER_HEADER;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;;$minister_of_intelligence$ reports;;;;;;;;;x
GUARATOOTHER_1;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x
GUARATOOTHER_2;$MONARCHTITLE$, ;$MONARCHTITLE$, ;$MONARCHTITLE$, ;;$MONARCHTITLE$, ;;;;;;;;;x
GUARATOOTHER_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
GUARATOOTHER_4;now have their independence guaranteed by;now have their independence guaranteed by;now have their independence guaranteed by;;now have their independence guaranteed by;;;;;;;;;x
GUARATOOTHER_5;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x
GUARATOOTHER_6;*;*;*;;*;;;;;;;;;x
GUARATOOTHER_LOG;$ACTOR$ will now guarantee $RECIPIENT$'s independence.;$ACTOR$ will now guarantee $RECIPIENT$'s independence.;$ACTOR$ will now guarantee $RECIPIENT$'s independence.;;$ACTOR$ will now guarantee $RECIPIENT$'s independence.;;;;;;;;;x
GUARATOOTHER_BTN1;OK;OK;OK;;OK;;;;;;;;;x
GUARATOOTHER_BTN2;OK;OK;OK;;OK;;;;;;;;;x
GUARATOOTHER_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
GUARATOOTHER_MAP;*;*;*;;*;;;;;;;;;x
OUREXPACC_SETUP;When our expeditionary force is accepted.;When our expeditionary force is accepted.;When our expeditionary force is accepted.;;When our expeditionary force is accepted.;;;;;;;;;x
