EVT1914_2007532_DESC;White General Alexeyev fielded an army supporting the Tzar and opposed to our government.;Le gйnйral Blanc Alexeyev a levй une armйe contre notre gouvernement et supportant le Tsar.;Der weissrussische General Alexeiev hat eine Freiwilligenarmee ausgehoben, die auf Seiten des Zaren steht und damit unser Gegner sein wird.;Biaіy generaі Aleksiejew wystawiі armiк wspieraj№c№ cara i wyst№piі przeciw naszemu rz№dowi.;El General Blanco, Alexeiev, ha creado un ejercito de voluntarios para apoyar al Zar y destruir nuestro gobierno.;Il generale bianco Alexeiev ha messo in campo un esercito di sostegno allo Zar e contrario al nostro governo.;;;;;;Белый генерал Алексеев отказался признать власть большевиков и опубликовал воззвание к офицерам с призывом вступать в Добровольческую армию.;x;;
EVTDESC12344540;Madrid has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Madrid has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Madrid has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Madrid has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Madrid has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Madrid has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12344547;Tarragona has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Tarragona has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Tarragona has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Tarragona has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Tarragona has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Tarragona has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12344548;Barcelona has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Barcelona has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Barcelona has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Barcelona has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Barcelona has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Barcelona has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12344862;Valencia has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Valencia has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Valencia has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Valencia has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Valencia has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Valencia has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12345029;Huelva has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Huelva has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Huelva has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Huelva has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Huelva has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Huelva has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12345030;Sevilla has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Sevilla has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Sevilla has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Sevilla has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Sevilla has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Sevilla has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12345073;Murcia has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Murcia has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Murcia has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Murcia has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Murcia has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Murcia has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12345128;Mбlaga has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Mбlaga has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Mбlaga has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Mбlaga has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Mбlaga has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Mбlaga has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12341127;Glasgow has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Glasgow has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Glasgow has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Glasgow has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Glasgow has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Glasgow has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12341128;Edinburgh has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Edinburgh has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Edinburgh has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Edinburgh has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Edinburgh has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Edinburgh has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12341255;Newcastle has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Newcastle has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Newcastle has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Newcastle has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Newcastle has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Newcastle has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12341341;Belfast has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Belfast has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Belfast has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Belfast has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Belfast has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Belfast has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12341521;Liverpool has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Liverpool has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Liverpool has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Liverpool has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Liverpool has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Liverpool has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12341563;Dublin has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Dublin has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Dublin has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Dublin has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Dublin has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Dublin has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12341728;Birmingham has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Birmingham has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Birmingham has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Birmingham has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Birmingham has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Birmingham has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12341843;Cork has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Cork has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Cork has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Cork has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Cork has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Cork has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12341964;London has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;London has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;London has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;London has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;London has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;London has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12345191;Gibraltar has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Gibraltar has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Gibraltar has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Gibraltar has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Gibraltar has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Gibraltar has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12345359;Malta has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Malta has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Malta has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Malta has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Malta has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Malta has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12345567;Jerusalem has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Jerusalem has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Jerusalem has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Jerusalem has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Jerusalem has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Jerusalem has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC123410664;Wake Island has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Wake Island has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Wake Island has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Wake Island has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Wake Island has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Wake Island has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC123410669;Midway Island has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Midway Island has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Midway Island has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Midway Island has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Midway Island has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Midway Island has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC123410732;Unalaska Island has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Unalaska Island has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Unalaska Island has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Unalaska Island has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Unalaska Island has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Unalaska Island has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12343533;Sacramento has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Sacramento has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Sacramento has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Sacramento has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Sacramento has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Sacramento has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12343658;San Francisco has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;San Francisco has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;San Francisco has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;San Francisco has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;San Francisco has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;San Francisco has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12343733;Buffalo has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Buffalo has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Buffalo has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Buffalo has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Buffalo has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Buffalo has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12343793;Milwaukee has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Milwaukee has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Milwaukee has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Milwaukee has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Milwaukee has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Milwaukee has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12343797;Detroit has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Detroit has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Detroit has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Detroit has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Detroit has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Detroit has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12344016;Boston has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Boston has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Boston has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Boston has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Boston has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Boston has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12344072;Cleveland has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Cleveland has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Cleveland has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Cleveland has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Cleveland has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Cleveland has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12344273;Pittsburgh has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Pittsburgh has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Pittsburgh has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Pittsburgh has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Pittsburgh has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Pittsburgh has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12344279;New York has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;New York has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;New York has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;New York has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;New York has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;New York has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12344530;Washington D.C. has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Washington D.C. has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Washington D.C. has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Washington D.C. has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Washington D.C. has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Washington D.C. has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12344532;Philadelphia has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Philadelphia has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Philadelphia has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Philadelphia has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Philadelphia has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Philadelphia has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12344694;Los Angeles has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Los Angeles has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Los Angeles has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Los Angeles has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Los Angeles has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Los Angeles has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12344900;Norfolk has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Norfolk has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Norfolk has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Norfolk has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Norfolk has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Norfolk has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12345256;Sumter has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Sumter has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Sumter has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Sumter has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Sumter has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Sumter has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12345317;Charleston has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Charleston has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Charleston has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Charleston has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Charleston has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Charleston has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12345825;Honolulu has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Honolulu has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Honolulu has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Honolulu has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Honolulu has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Honolulu has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12346119;Guam has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Guam has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Guam has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Guam has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Guam has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Guam has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12346697;Seattle has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Seattle has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Seattle has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Seattle has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Seattle has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Seattle has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12346774;Portland has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Portland has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Portland has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Portland has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Portland has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Portland has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12347032;Rumford has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Rumford has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Rumford has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Rumford has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Rumford has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Rumford has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12347104;Chicago has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Chicago has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Chicago has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Chicago has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Chicago has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Chicago has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12347197;Indianapolis has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Indianapolis has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Indianapolis has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Indianapolis has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Indianapolis has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Indianapolis has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12347281;St. Louis has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;St. Louis has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;St. Louis has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;St. Louis has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;St. Louis has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;St. Louis has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12347299;Springfield has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Springfield has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Springfield has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Springfield has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Springfield has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Springfield has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12347350;San Diego has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;San Diego has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;San Diego has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;San Diego has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;San Diego has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;San Diego has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12347386;Little Rock has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Little Rock has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Little Rock has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Little Rock has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Little Rock has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Little Rock has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12347422;Atlanta has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Atlanta has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Atlanta has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Atlanta has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Atlanta has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Atlanta has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12347443;Macon has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Macon has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Macon has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Macon has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Macon has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Macon has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12347462;Mobile has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Mobile has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Mobile has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Mobile has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Mobile has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Mobile has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12347482;New Orleans has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;New Orleans has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;New Orleans has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;New Orleans has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;New Orleans has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;New Orleans has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12347494;Houston has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Houston has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Houston has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Houston has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Houston has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Houston has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12348078;Anchorage has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Anchorage has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Anchorage has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Anchorage has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Anchorage has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Anchorage has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12348080;Miami has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Miami has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Miami has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Miami has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Miami has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Miami has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12348385;Spokane has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Spokane has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Spokane has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Spokane has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Spokane has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Spokane has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
