market_liberal_PAL;Reform Party;Parti réformiste;Reform-Partei;;Partido Reformista;;;;;;;;;;,,
social_liberal_PAL;Arabic Democratic Unionist Party;Parti unioniste démocrate arabe;Demokratische Einheitspartei Arabiens;;Partido Árabe Unionista Democrático;;;;;;;;;;,,
social_democrat_PAL;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;;,,
left_wing_radical_PAL;Worker-Communist Party;Parti communiste et des travailleurs;Kommunistische Arbeiterpartei;;Partido Comunista de los Trabajadores;;;;;;;;;;,,
leninist_PAL;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;;,,
stalinist_PAL;Palestine Communist Party;Parti communiste palestinien;Kommunistische Partei Palästinas;;Partido Comunista de Palestina;;;;;;;;;;,,
national_socialist_PAN;Movimiento Nacional Socialista;Movimiento Nacional Socialista;Movimiento Nacional Socialista;;Movimiento Nacionalsocialista;;;;;;;;;;,,
fascistic_PAN;Falange de Panam?Falange de Panam?Falange de Panam?;Falange de Panam?;;;;;;;;;,,
paternal_autocrat_PAN;Partido Nacional de Panam?Partido Nacional de Panam?Partido Nacional de Panam?;Partido Nacional de Panam?;;;;;;;;;,,
social_conservative_PAN;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;;,,
market_liberal_PAN;MOLIRENA;MOLIRENA;MOLIRENA;;MOLIRENA;;;;;;;;;;,,
social_liberal_PAN;Partido Revolucionario;Partido Revolucionario;Partido Revolucionario;;Partido Revolucionario;;;;;;;;;;,,
social_democrat_PAN;Partido Revolucionario Democrático;Partido Revolucionario Democrático;Partido Revolucionario Democrático;;Partido Revolucionario Democrático;;;;;;;;;;,,
left_wing_radical_PAN;Partido del Pueblo de Panam?Partido del Pueblo de Panam?Partido del Pueblo de Panam?;Partido del Pueblo de Panam?;;;;;;;;;,,
leninist_PAN;Frente Obrero Socialista;Frente Obrero Socialista;Frente Obrero Socialista;;Frente Obrero Socialista;;;;;;;;;;,,
stalinist_PAN;Partido Comunista de Panam?Partido Comunista de Panam?Partido Comunista de Panam?;Partido Comunista de Panam?;;;;;;;;;,,
national_socialist_PAR;Movimiento Nacional Socialista;Movimiento Nacional Socialista;Movimiento Nacional Socialista;;Movimiento Nacionalsocialista;;;;;;;;;;,,
fascistic_PAR;Falange del Paraguayo;Falange del Paraguayo;Falange del Paraguayo;;Falange del Paraguay;;;;;;;;;;,,
paternal_autocrat_PAR;Partido Colorado;Partido Colorado;Partido Colorado;;Partido Colorado;;;;;;;;;;,,
social_conservative_PAR;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;;,,
market_liberal_PAR;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;;,,
social_liberal_PAR;Partido Liberal Radical Auténtico;Partido Liberal Radical Auténtico;Partido Liberal Radical Auténtico;;Partido Liberal Radical Auténtico;;;;;;;;;;,,
social_democrat_PAR;Partido Socialista;Partido Socialista;Partido Socialista;;Partido Socialista;;;;;;;;;;,,
left_wing_radical_PAR;Partido Socialista Revolucionario;Partido Socialista Revolucionario;Partido Socialista Revolucionario;;Partido Socialista Revolucionario;;;;;;;;;;,,
leninist_PAR;Partido Patria Libre;Partido Patria Libre;Partido Patria Libre;;Partido Patria Libre;;;;;;;;;;,,
stalinist_PAR;Partido Comunista Paraguayo;Partido Comunista Paraguayo;Partido Comunista Paraguayo;;Partido Comunista Paraguayo;;;;;;;;;;,,
national_socialist_PER;Goruh-e Intiqam;Goruh-e Intiqam;Goruh-e Intiqam;;Goruh-e Intiqam;;;;;;;;;;,,
fascistic_PER;Hezb-e Pan-Iranist;Hezb-e Pan-Iranist;Hezb-e Pan-Iranist;;Hezb-e Paniranista;;;;;;;;;;,,
paternal_autocrat_PER;Hezb-e Rastakhiz;Hezb-e Rastakhiz;Hezb-e Rastakhiz;;Hezb-e Rastakhiz;;;;;;;;;;,,
social_conservative_PER;Hezb-e Iran;Hezb-e Iran;Hezb-e Iran;;Hezb-e Irán;;;;;;;;;;,,
market_liberal_PER;Jebhe Milli Iran;Jebhe Milli Iran;Jebhe Milli Iran;;Jebhe Milli Irán;;;;;;;;;;,,
social_liberal_PER;Hezb-e Musherevete-ye Iran;Hezb-e Musherevete-ye Iran;Hezb-e Musherevete-ye Iran;;Hezb-e Musherevete-ye Irán;;;;;;;;;;,,
social_democrat_PER;Hezb-e Zahmetkashha Iran;Hezb-e Zahmetkashha Iran;Hezb-e Zahmetkashha Iran;;Hezb-e Zahmetkashha Irán;;;;;;;;;;,,
left_wing_radical_PER;Hezb-e Tudeh;Hezb-e Tudeh;Hezb-e Tudeh;;Hezb-e Tudeh;;;;;;;;;;,,
leninist_PER;Hezb-e Kar-e Iran;Hezb-e Kar-e Iran;Hezb-e Kar-e Iran;;Hezb-e Kar-e Irán;;;;;;;;;;,,
stalinist_PER;Hezb-e Komunist Iran;Hezb-e Komunist Iran;Hezb-e Komunist Iran;;Hezb-e Komunist Irán;;;;;;;;;;,,
national_socialist_PHI;Ganap Party;Ganap Party;Ganap-Partei;;Partido Ganap;;;;;;;;;;,,
fascistic_PHI;Sakdalista;Sakdalista;Sakdalista;;Sakdalista;;;;;;;;;;,,
paternal_autocrat_PHI;KALIBAPI;KALIBAPI;KALIBAPI;;KALIBAPI;;;;;;;;;;,,
social_conservative_PHI;Kilusang Bagong Lipunan;Kilusang Bagong Lipunan;Kilusang Bagong Lipunan;;Kilusang Bagong Lipunan;;;;;;;;;;,,
market_liberal_PHI;Partido Liberal ng Pilipinas;Partido Liberal ng Pilipinas;Partido Liberal ng Pilipinas;;Partido Liberal ng Pilipinas;;;;;;;;;;,,
social_liberal_PHI;Partido Nacionalista;Partido Nacionalista;Partido Nacionalista;;Partido Nacionalista;;;;;;;;;;,,
social_democrat_PHI;BAYAN;BAYAN;BAYAN;;BAYAN;;;;;;;;;;,,
left_wing_radical_PHI;Kilusang Mayo Uno;Kilusang Mayo Uno;Kilusang Mayo Uno;;Kilusang Mayo Uno;;;;;;;;;;,,
leninist_PHI;PKP-1930;PKP-1930;PKP-1930;;PKP-1930;;;;;;;;;;,,
stalinist_PHI;Partido Komunista ng Pilipinas;Partido Komunista ng Pilipinas;Partido Komunista ng Pilipinas;;Partido Komunista ng Pilipinas;;;;;;;;;;,,
national_socialist_POL;Deutsche Vereinigung;Deutsche Vereinigung;Deutsche Vereinigung;;Deutsche Vereinigung;;;;;;;;;;,,
fascistic_POL;ONR;ONR;ONR;;ONR;;;;;;;;;;,,
paternal_autocrat_POL;OZN;OZN;OZN;;OZN;;;;;;;;;;,,
social_conservative_POL;PSL;PSL;PSL;;PSL;;;;;;;;;;,,
market_liberal_POL;ZLN;ZLN;ZLN;;ZLN;;;;;;;;;;,,
social_liberal_POL;PSChD;PSChD;PSChD;;PSChD;;;;;;;;;;,,
social_democrat_POL;PPS;PPS;PPS;;PPS;;;;;;;;;;,,
left_wing_radical_POL;PPS-L;PPS-L;PPS-L;;PPS-L;;;;;;;;;;,,
leninist_POL;NPR;NPR;NPR;;NPR;;;;;;;;;;,,
stalinist_POL;KPRP;KPRP;KPRP;;KPRP;;;;;;;;;;,,
national_socialist_POR;PNSP;PNSP;PNSP;;PNSP;;;;;;;;;;,,
fascistic_POR;MNS;MNS;MNS;;MNS;;;;;;;;;;,,
paternal_autocrat_POR;União Nacional;União Nacional;União Nacional;;União Nacional;;;;;;;;;;,,
social_conservative_POR;PNR;PNR;PNR;;PNR;;;;;;;;;;,,
market_liberal_POR;PD;PD;PD;;PD;;;;;;;;;;,,
social_liberal_POR;PSD;PSD;PSD;;PSD;;;;;;;;;;,,
social_democrat_POR;PS;PS;PS;;PS;;;;;;;;;;,,
left_wing_radical_POR;PRP;PRP;PRP;;PRP;;;;;;;;;;,,
leninist_POR;FMP;FMP;FMP;;FMP;;;;;;;;;;,,
stalinist_POR;PCP;PCP;PCP;;PCP;;;;;;;;;;,,
national_socialist_PRK;National Socialist Party;Parti national socialiste ;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;,,
fascistic_PRK;Fascistic Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;;,,
paternal_autocrat_PRK;Democratic Republican Party;Parti républicain démocratique;Demokratische Republikanerpartei;;Partido Democrático Republicano;;;;;;;;;;,,
social_conservative_PRK;Democratic Justice Party;Parti de la justice démocratique;Demokratische Gerechtigkeitspartei;;Partido de la Justicia Democrática;;;;;;;;;;,,
market_liberal_PRK;Liberal Party;Parti libéral ;Liberale Partei;;Partido Liberal;;;;;;;;;;,,
social_liberal_PRK;Democratic Party;Parti démocratique ;Demokratische Partei;;Partido Demócrata;;;;;;;;;;,,
social_democrat_PRK;Democratic Labor Party;Parti travailliste démocratique;Demokratische Arbeiterpartei;;Partido Demócrata Laborista;;;;;;;;;;,,
left_wing_radical_PRK;People's Party of Korea;Parti du peuple coréen;Koreanische Volkspartei;;Partido del Pueblo de Corea;;;;;;;;;;,,
leninist_PRK;Communist Party of Korea;Parti communiste coréen;Kommunistische Partei Koreas;;Partido Comunista de Corea;;;;;;;;;;,,
stalinist_PRK;Workers' Party of Korea;Parti des travailleurs coréens;Koreanische Arbeiterpartei;;Partido de los Trabajadores de Corea;;;;;;;;;;,,
national_socialist_PRU;Movimiento Nacional Socialista;Movimiento Nacional Socialista;Movimiento Nacional Socialista;;Movimiento Nacionalsocialista;;;;;;;;;;,,
fascistic_PRU;Falange del Per?Falange del Per?Falange del Per?;Falange del Per?;;;;;;;;;,,
paternal_autocrat_PRU;Partido Civil;Partido Civil;Partido Civil;;Partido Civil;;;;;;;;;;,,
social_conservative_PRU;Acción Popular;Acción Popular;Acción Popular;;Acción Popular;;;;;;;;;;,,
market_liberal_PRU;Partido Liberal del Per?Partido Liberal del Per?Partido Liberal del Per?;Partido Liberal del Per?;;;;;;;;;,,
social_liberal_PRU;Alianza Popular Revolucionaria Americana;Alianza Popular Revolucionaria Americana;Alianza Popular Revolucionaria Americana;;Alianza Popular Revolucionaria Americana;;;;;;;;;;,,
social_democrat_PRU;Partido Socialista del Per?Partido Socialista del Per?Partido Socialista del Per?;Partido Socialista del Per?;;;;;;;;;,,
left_wing_radical_PRU;Partido Revolucionario de los Trabajadores;Partido Revolucionario de los Trabajadores;Partido Revolucionario de los Trabajadores;;Partido Revolucionario de los Trabajadores;;;;;;;;;;,,
leninist_PRU;Gruppo Marxista de los Trabajadores;Gruppo Marxista de los Trabajadores;Gruppo Marxista de los Trabajadores;;Gruppo Marxista de los Trabajadores;;;;;;;;;;,,
stalinist_PRU;Partido Comunista Peruano;Partido Comunista Peruano;Partido Comunista Peruano;;Partido Comunista Peruano;;;;;;;;;;,,
national_socialist_ROM;PGR;PGR;PGR;;PGR;;;;;;;;;;,,
fascistic_ROM;Garda de Fier;Garda de Fier;Garda de Fier;;Garda de Fier;;;;;;;;;;,,
paternal_autocrat_ROM;FRN;FRN;FRN;;FRN;;;;;;;;;;,,
social_conservative_ROM;PNC;PNC;PNC;;PNC;;;;;;;;;;,,
market_liberal_ROM;PNL;PNL;PNL;;PNL;;;;;;;;;;,,
social_liberal_ROM;PNT;PNT;PNT;;PNT;;;;;;;;;;,,
social_democrat_ROM;PSDR;PSDR;PSDR;;PSDR;;;;;;;;;;,,
left_wing_radical_ROM;PSDI;PSDI;PSDI;;PSDI;;;;;;;;;;,,
leninist_ROM;PSR;PSR;PSR;;PSR;;;;;;;;;;,,
stalinist_ROM;PCR;PCR;PCR;;PCR;;;;;;;;;;,,
national_socialist_RSI;NSIWP;NSIWP;NSIWP;;NSIWP;;;;;;;;;;,,
fascistic_RSI;PFR;PFR;PFR;;PFR;;;;;;;;;;,,
paternal_autocrat_RSI;ANI;ANI;ANI;;ANI;;;;;;;;;;,,
social_conservative_RSI;IPP;IPP;IPP;;IPP;;;;;;;;;;,,
market_liberal_RSI;PRI;PRI;PRI;;PRI;;;;;;;;;;,,
social_liberal_RSI;ARV;ARV;ARV;;ARV;;;;;;;;;;,,
social_democrat_RSI;PSU;PSU;PSU;;PSU;;;;;;;;;;,,
left_wing_radical_RSI;FN;FN;FN;;FN;;;;;;;;;;,,
leninist_RSI;PTI;PTI;PTI;;PTI;;;;;;;;;;,,
stalinist_RSI;PCI;PCI;PCI;;PCI;;;;;;;;;;,,
national_socialist_SAL;Moviemento de Nacional Socialista;Moviemento de Nacional Socialista;Moviemento de Nacional Socialista;;Movimiento Nacionalsocialista;;;;;;;;;;,,
fascistic_SAL;Falange de El Salvador;Falange de El Salvador;Falange de El Salvador;;Falange de El Salvador;;;;;;;;;;,,
paternal_autocrat_SAL;Partido Nacional;Partido Nacional;Partido Nacional;;Partido Nacional;;;;;;;;;;,,
social_conservative_SAL;ARENA;ARENA;ARENA;;ARENA;;;;;;;;;;,,
market_liberal_SAL;Partido Nacional Liberal;Partido Nacional Liberal;Partido Nacional Liberal;;Partido Nacional Liberal;;;;;;;;;;,,
social_liberal_SAL;Centro Democrático Unido;Centro Democrático Unido;Centro Democrático Unido;;Centro Democrático Unido;;;;;;;;;;,,
social_democrat_SAL;Partido Social Demócrata;Partido Social Demócrata;Partido Social Demócrata;;Partido Social Demócrata;;;;;;;;;;,,
left_wing_radical_SAL;FMLN;FMLN;FMLN;;FMLN;;;;;;;;;;,,
leninist_SAL;Ejército Revolucionario del Pueblo;Ejército Revolucionario del Pueblo;Ejército Revolucionario del Pueblo;;Ejército Revolucionario del Pueblo;;;;;;;;;;,,
stalinist_SAL;Partido Comunista de El Salvador;Partido Comunista de El Salvador;Partido Comunista de El Salvador;;Partido Comunista de El Salvador;;;;;;;;;;,,
national_socialist_SAU;Arab National Socialist Party;Parti national socialiste arabe;Nationalsozialistische Partei Arabiens;;Partido Nacionalsocialista Árabe;;;;;;;;;;,,
fascistic_SAU;Arab Fascistic Front;Front fasciste arabe;Faschistische Front Arabiens;;Frente Fascista Árabe;;;;;;;;;;,,
paternal_autocrat_SAU;The Sauds;Les Saouds;Die Saudis;;Los Sauds;;;;;;;;;;,,
social_conservative_SAU;Muslim Brotherhood;Les frères musulmans;Muslimische Bruderschaft;;Hermanos Musulmanes;;;;;;;;;;,,
market_liberal_SAU;Reform Party;Parti réformiste;Reformpartei;;Partido Reformista;;;;;;;;;;,,
social_liberal_SAU;Arabic Democratic Unionist Party ;Parti unioniste démocrate arabe;Demokratische Einheitspartei Arabiens;;Partido Árabe Unionista Democrático ;;;;;;;;;;,,
social_democrat_SAU;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;;,,
left_wing_radical_SAU;Arab Popular Party;Parti populaire arabe;Arabische Volkspartei;;Partido Popular Árabe;;;;;;;;;;,,
leninist_SAU;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;;,,
stalinist_SAU;Communist Party of Saudi Arabia;Parti communiste d'Arabie Saoudite;Kommunistische Partei Saudi-Arabiens;;Partido Comunista de Arabia Saud?;;;;;;;;;,,
national_socialist_SCH;Eidgenössische Sammlung;Eidgenössische Sammlung;Eidgenössische Sammlung;;Eidgenössische Sammlung;;;;;;;;;;,,
fascistic_SCH;NF;NF;NF;;NF;;;;;;;;;;,,
paternal_autocrat_SCH;KKP;KKP;KKP;;KKP;;;;;;;;;;,,
social_conservative_SCH;BGB;BGB;BGB;;BGB;;;;;;;;;;,,
market_liberal_SCH;LPS;LPS;LPS;;LPS;;;;;;;;;;,,
social_liberal_SCH;FDP;FDP;FDP;;FDP;;;;;;;;;;,,
social_democrat_SCH;SP;SP;SP;;SP;;;;;;;;;;,,
left_wing_radical_SCH;FSS;FSS;FSS;;FSS;;;;;;;;;;,,
leninist_SCH;KPS-O;KPS-O;KPS-O;;KPS-O;;;;;;;;;;,,
stalinist_SCH;KPS;KPS;KPS;;KPS;;;;;;;;;;,,
national_socialist_SIA;National Socialist Party;Parti national socialiste ;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;,,
fascistic_SIA;Fascistic Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;;,,
paternal_autocrat_SIA;Khana Ratsadon;Khana Ratsadon;Khana Ratsadon;;Khana Ratsadon;;;;;;;;;;,,
social_conservative_SIA;Democrat Party;Parti démocrate;Demokratische Partei;;Partido Demócrata;;;;;;;;;;,,
market_liberal_SIA;Liberal Party;Parti libéral ;Liberale Partei;;Partido Liberal;;;;;;;;;;,,
social_liberal_SIA;Khabuankarn Seri Thai;Khabuankarn Seri Thai;Khabuankarn Seri Thai;;Khabuankarn Seri Thai;;;;;;;;;;,,
social_democrat_SIA;Social Democrat Party;Parti social démocrate;Sozialdemokratische Partei;;Partido Socialdemócrata;;;;;;;;;;,,
left_wing_radical_SIA;Revolutionary Party;Parti révolutionnaire;Revolutionspartei;;Partido Revolucionario;;;;;;;;;;,,
leninist_SIA;Workers and Peasants Party;Parti des travailleurs et des paysans;Arbeiter- und Bauernpartei;;Partido Trabajadores y Campesinos;;;;;;;;;;,,
stalinist_SIA;Communist Party of Siam;Parti communiste du Siam;Kommunistische Partei Siams;;Partido Comunista de Siam;;;;;;;;;;,,
national_socialist_SIK;National Socialist Party;Parti national socialiste ;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;,,
fascistic_SIK;Fascistic Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;;,,
paternal_autocrat_SIK;National Party;Parti national;Nationalpartei;;Partido Nacional;;;;;;;;;;,,
social_conservative_SIK;Conservative Party;Parti conservateur;Konservative Partei;;Partido Conservador;;;;;;;;;;,,
market_liberal_SIK;Liberal Party;Parti libéral ;Liberale Partei;;Partido Liberal;;;;;;;;;;,,
social_liberal_SIK;Social Liberal Party;Parti social libéral;Sozialliberale Partei;;Partido Social Liberal;;;;;;;;;;,,
social_democrat_SIK;Social Democrat Party;Parti social démocrate;Sozialdemokratische Partei;;Partido Socialdemócrata;;;;;;;;;;,,
left_wing_radical_SIK;Revolutionary Party;Parti révolutionnaire;Revolutionspartei;;Partido Revolucionario;;;;;;;;;;,,
leninist_SIK;Workers and Peasants Party;Parti des travailleurs et des paysans;Arbeiter- und Bauernpartei;;Partido Trabajadores y Campesinos;;;;;;;;;;,,
stalinist_SIK;Communist Party of Sinkiang;Parti communiste de Sinkiang;Kommunistische Partei Xinjiangs;;Partido Comunista de Xinjiang;;;;;;;;;;,,
national_socialist_SLO;Hlinkova garda;Hlinkova garda;Hlinkova garda;;Hlinkova garda;;;;;;;;;;,,
fascistic_SLO;Hlinkova slovensk?Iudov?strana;Hlinkova slovensk?Iudov?strana;Hlinkova slovensk?Iudov?strana;;Hlinkova slovensk?Iudov?strana;;;;;;;;;;,,
paternal_autocrat_SLO;Slovensk?národn?strana;Slovensk?národn?strana;Slovensk?národn?strana;;Slovensk?národn?strana;;;;;;;;;;,,
social_conservative_SLO;Strana slobody;Strana slobody;Strana slobody;;Strana slobody;;;;;;;;;;,,
market_liberal_SLO;Liberalna stranka;Liberalna stranka;Liberalna stranka;;Liberalna stranka;;;;;;;;;;,,
social_liberal_SLO;Demokratska stranka;Demokratska stranka;Demokratska stranka;;Demokratska stranka;;;;;;;;;;,,
social_democrat_SLO;Sociálnodemokratick?strana Slovenska;Sociálnodemokratick?strana Slovenska;Sociálnodemokratick?strana Slovenska;;Sociálnodemokratick?strana Slovenska;;;;;;;;;;,,
left_wing_radical_SLO;Strana práce;Strana práce;Strana práce;;Strana práce;;;;;;;;;;,,
leninist_SLO;Strana slovenskej obrody;Strana slovenskej obrody;Strana slovenskej obrody;;Strana slovenskej obrody;;;;;;;;;;,,
stalinist_SLO;Komunistick?strana Slovenska;Komunistick?strana Slovenska;Komunistick?strana Slovenska;;Komunistick?strana Slovenska;;;;;;;;;;,,
national_socialist_SOV;POA;POA;POA;;POA;;;;;;;;;;,,
fascistic_SOV;NTS;NTS;NTS;;NTS;;;;;;;;;;,,
paternal_autocrat_SOV;ROA;ROA;ROA;;ROA;;;;;;;;;;,,
social_conservative_SOV;Octobrist;Octobrist;Octobrist;;Octobrist;;;;;;;;;;,,
market_liberal_SOV;Kadets;Kadets;Kadets;;Kadets;;;;;;;;;;,,
social_liberal_SOV;Trudoviks;Trudoviks;Trudoviks;;Trudoviks;;;;;;;;;;,,
social_democrat_SOV;Socialist-Revolutionary Party ;Parti socialiste-révolutionnaire;Sozialistische Revolutionspartei;;Partido Social Revolucionario ;;;;;;;;;;,,
left_wing_radical_SOV;Bukharinite Counter-Revolutionaries;Contre-révolutionnaires bukharinites;Bukharinite Konterrevolutionäre;;Contrarrevolucionarios Bukharinitas;;;;;;;;;;,,
leninist_SOV;Trotskyite Counter-Revolutionaries;Contre-révolutionnaires trotskytes;Trotskyite Konterrevolutionäre;;Contrarrevolucionarios Trotskistas;;;;;;;;;;,,
stalinist_SOV;Communist Party;Parti communiste ;Kommunistische Partei;;Partido Comunista;;;;;;;;;;,,
national_socialist_SPA;Falange Tradicionalista;Falange Tradicionalista;Falange Tradicionalista;;Falange Tradicionalista;;;;;;;;;;,,
fascistic_SPA;Falange;Falange;Falange;;Falange;;;;;;;;;;,,
paternal_autocrat_SPA;Communion Tradicionalista;Communion Tradicionalista;Communion Tradicionalista;;Comunión Tradicionalista;;;;;;;;;;,,
social_conservative_SPA;Confederacion de Derechas Autonomas;Confederacion de Derechas Autonomas;Confederacion de Derechas Autonomas;;Confederación de Derechas Autónomas;;;;;;;;;;,,
market_liberal_SPA;Union Republicana;Union Republicana;Union Republicana;;Unión Republicana;;;;;;;;;;,,
social_liberal_SPA;Izquierda Republicana ;Izquierda Republicana ;Izquierda Republicana ;;Izquierda Republicana ;;;;;;;;;;,,
social_democrat_SPA;Partido Socialista Obrero Español;Partido Socialista Obrero Español;Partido Socialista Obrero Español;;Partido Socialista Obrero Español;;;;;;;;;;,,
left_wing_radical_SPA;Confederacion Nacional de Trabajo;Confederacion Nacional de Trabajo;Confederacion Nacional de Trabajo;;Confederación Nacional de Trabajo;;;;;;;;;;,,
leninist_SPA;Parti do Obrero de Unification Marxista ;Parti do Obrero de Unification Marxista ;Parti do Obrero de Unification Marxista ;;Partido Obrero de Unification Marxista ;;;;;;;;;;,,
stalinist_SPA;Partido Comunista de España;Partido Comunista de España;Partido Comunista de España;;Partido Comunista de España;;;;;;;;;;,,
national_socialist_SPR;Falange Tradicionalista;Falange Tradicionalista;Falange Tradicionalista;;Falange Tradicionalista;;;;;;;;;;,,
fascistic_SPR;Falange;Falange;Falange;;Falange;;;;;;;;;;,,
paternal_autocrat_SPR;Communion Tradicionalista;Communion Tradicionalista;Communion Tradicionalista;;Comunión Tradicionalista;;;;;;;;;;,,
social_conservative_SPR;Confederacion de Derechas Autonomas;Confederacion de Derechas Autonomas;Confederacion de Derechas Autonomas;;Confederación de Derechas Autónomas;;;;;;;;;;,,
market_liberal_SPR;Union Republicana;Union Republicana;Union Republicana;;Unión Republicana;;;;;;;;;;,,
social_liberal_SPR;Izquierda Republicana ;Izquierda Republicana ;Izquierda Republicana ;;Izquierda Republicana ;;;;;;;;;;,,
social_democrat_SPR;Partido Socialista Obrero Español;Partido Socialista Obrero Español;Partido Socialista Obrero Español;;Partido Socialista Obrero Español;;;;;;;;;;,,
left_wing_radical_SPR;Confederacion Nacional de Trabajo;Confederacion Nacional de Trabajo;Confederacion Nacional de Trabajo;;Confederación Nacional de Trabajo;;;;;;;;;;,,
leninist_SPR;Parti do Obrero de Unification Marxista ;Parti do Obrero de Unification Marxista ;Parti do Obrero de Unification Marxista ;;Partido Obrero de Unification Marxista ;;;;;;;;;;,,
stalinist_SPR;Partido Comunista de España;Partido Comunista de España;Partido Comunista de España;;Partido Comunista de España;;;;;;;;;;,,
national_socialist_SYR;Arab National Socialist Party;Parti national socialiste arabe;Nationalsozialistische Partei Arabiens;;Partido Nacionalsocialista Árabe;;;;;;;;;;,,
fascistic_SYR;Arab Fascistic Front;Front fasciste arabe;Faschistische Front Arabiens;;Frente Fascista Árabe;;;;;;;;;;,,
paternal_autocrat_SYR;The Hashemites;Les Hachémites;Die Hashemiten;;Los Hashemitas;;;;;;;;;;,,
social_conservative_SYR;Muslim Brotherhood;Frères musulmans;Muslimische Bruderschaft;;Hermanos Musulmanes;;;;;;;;;;,,
market_liberal_SYR;Reform Party;Parti réformiste;Reformpartei;;Partido Reformista;;;;;;;;;;,,
social_liberal_SYR;Arabic Democratic Unionist Party ;Parti unioniste démocratique arabe;Demokratische Einheitspartei Arabiens;;Partido Árabe Unionista Democrático ;;;;;;;;;;,,
social_democrat_SYR;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;;,,
left_wing_radical_SYR;Arab Workers Party;Parti des travailleurs arabes;Arabischer Arbeiterpartei;;Partido de los Trabajadores Árabes;;;;;;;;;;,,
leninist_SYR;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;;,,
stalinist_SYR;Communist Party of Syria;Parti communiste syrien;Kommunistische Partei Syriens;;Partido Comunista de Siria;;;;;;;;;;,,
national_socialist_SWE;Nationalsocialistiska Arbetarepartiet;Nationalsocialistiska Arbetarepartiet;Nationalsocialistiska Arbetarepartiet;;Nationalsocialistiska Arbetarepartiet;;;;;;;;;;,,
fascistic_SWE;SFKO;SFKO;SFKO;;SFKO;;;;;;;;;;,,
paternal_autocrat_SWE;Sveriges Nationella Förbund;Sveriges Nationella Förbund;Sveriges Nationella Förbund;;Sveriges Nationella Förbund;;;;;;;;;;,,
social_conservative_SWE;Högerpartiet;Högerpartiet;Högerpartiet;;Högerpartiet;;;;;;;;;;,,
market_liberal_SWE;Liberalerna;Liberalerna;Liberalerna;;Liberalerna;;;;;;;;;;,,
social_liberal_SWE;Bondeförbundet;Bondeförbundet;Bondeförbundet;;Bondeförbundet;;;;;;;;;;,,
social_democrat_SWE;Social Demokraterna;Social Demokraterna;Social Demokraterna;;Social Demokraterna;;;;;;;;;;,,
left_wing_radical_SWE;Socialistiska Partiet;Socialistiska Partiet;Socialistiska Partiet;;Socialistiska Partiet;;;;;;;;;;,,
leninist_SWE;Vänstersocialistiska Partiet;Vänstersocialistiska Partiet;Vänstersocialistiska Partiet;;Vänstersocialistiska Partiet;;;;;;;;;;,,
stalinist_SWE;Sveriges Kommunistiska Parti;Sveriges Kommunistiska Parti;Sveriges Kommunistiska Parti;;Sveriges Kommunistiska Parti;;;;;;;;;;,,
national_socialist_TAN;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;,,
fascistic_TAN;Fascistic Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;;,,
paternal_autocrat_TAN;Tuvan National Party;Parti national de Touva;Nationalpartei Tuwan;;Partido Nacional Tuvano;;;;;;;;;;,,
social_conservative_TAN;Conservative Party;Parti conservateur;Konservative Partei;;Partido Conservador;;;;;;;;;;,,
market_liberal_TAN;Liberal Union;Union libérale;Liberale Union;;Unión Liberal;;;;;;;;;;,,
social_liberal_TAN;Social Liberal Party;Parti social libéral;Sozialliberale Partei;;Partido Social Liberal;;;;;;;;;;,,
social_democrat_TAN;Social Democratic Party;Parti social démocratique;Sozialdemokratische Partei;;Partido Socialdemócrata;;;;;;;;;;,,
left_wing_radical_TAN;Social Revolutionary Party;Parti social révolutionnaire;Soziale Revolutionspartei;;Partido Social Revolucionario;;;;;;;;;;,,
leninist_TAN;Socialist Workers Party;Parti des travailleurs socialistes;Sozialistische Arbeiterpartei;;Partido de los Trabajadores Socialistas;;;;;;;;;;,,
